WKT,nama,deskripsi
"POLYGON ((110.4470477 -7.5415337, 110.4319415 -7.5503827, 110.4192386 -7.5571896, 110.3903995 -7.5912223, 110.3804431 -7.5997301, 110.3588138 -7.617766, 110.3055988 -7.6524744, 110.2932391 -7.6688069, 110.2726398 -7.7055525, 110.2692065 -7.6970468, 110.2650867 -7.6830972, 110.2674899 -7.6650641, 110.2671466 -7.649412, 110.2534137 -7.640565, 110.2424274 -7.653155, 110.2142749 -7.6477107, 110.1929889 -7.644308, 110.1596866 -7.6453288, 110.1425204 -7.6439677, 110.1301608 -7.6538355, 110.1171146 -7.6684666, 110.1353107 -7.6878605, 110.1308475 -7.7021503, 110.1322208 -7.7239241, 110.113338 -7.7671283, 110.0934253 -7.7844768, 110.0838123 -7.7994435, 110.0621829 -7.812709, 110.0594363 -7.8225728, 110.0498233 -7.8443404, 110.0429568 -7.8589649, 110.0439868 -7.8746091, 110.0347171 -7.886512, 110.0237308 -7.8895726, 110.0178943 -7.8950138, 110.0738559 -7.9167776, 110.1517902 -7.9518013, 110.2129016 -7.987502, 110.3258548 -8.0242195, 110.3492007 -8.042237, 110.3670535 -8.0619534, 110.37392 -8.0721512, 110.4020724 -8.0792895, 110.4237018 -8.0871074, 110.4357181 -8.0990041, 110.4642139 -8.1092009, 110.4999194 -8.1197373, 110.5418048 -8.1340121, 110.567554 -8.136731, 110.5860934 -8.146587, 110.6039462 -8.1469269, 110.6310687 -8.1608608, 110.6839404 -8.1849892, 110.7059131 -8.1829502, 110.7062564 -8.1999412, 110.7244525 -8.1996014, 110.7306323 -8.1928051, 110.7522617 -8.1992616, 110.7886539 -8.1941644, 110.7999835 -8.1982421, 110.8305392 -8.2046986, 110.8295093 -8.198582, 110.8356891 -8.1897467, 110.8339725 -8.1744544, 110.8188663 -8.1571225, 110.8195529 -8.1445479, 110.8130298 -8.1445479, 110.8030734 -8.160521, 110.7862506 -8.1493059, 110.7910571 -8.1272147, 110.7900272 -8.1081812, 110.7814441 -8.0871074, 110.7783542 -8.0653527, 110.764278 -8.0391775, 110.7553516 -8.0225197, 110.7625613 -8.0028014, 110.7625613 -7.9939618, 110.7680545 -7.9902219, 110.7694278 -7.9555415, 110.772861 -7.9460209, 110.772861 -7.927319, 110.7708011 -7.9086163, 110.7773242 -7.896034, 110.7766376 -7.886512, 110.7841907 -7.8708682, 110.7883105 -7.8521629, 110.7852206 -7.8167906, 110.7714877 -7.8079471, 110.7635913 -7.8089675, 110.7601581 -7.8249537, 110.7508884 -7.8188314, 110.7433353 -7.8069266, 110.7237659 -7.7933208, 110.7117496 -7.7919602, 110.7096896 -7.8042055, 110.6890903 -7.8055661, 110.6732974 -7.8008041, 110.6777606 -7.7899193, 110.6736407 -7.7854972, 110.6684909 -7.7858374, 110.6578479 -7.8001238, 110.6461749 -7.7953617, 110.6193958 -7.7987632, 110.6104694 -7.7970625, 110.599483 -7.7987632, 110.5963931 -7.8062464, 110.5864368 -7.8021646, 110.5799136 -7.8038654, 110.5840335 -7.7899193, 110.5637775 -7.7810752, 110.5572543 -7.782776, 110.5476413 -7.79162, 110.523952 -7.782776, 110.5112491 -7.7691693, 110.4951129 -7.7674685, 110.493053 -7.7439959, 110.4686771 -7.6147033, 110.461124 -7.5765886, 110.4594073 -7.5588913, 110.4470477 -7.5415337))",DI Yogyakarta,
